id,username,created_at,lng,lat,text
1518983092588920834,LibbysLife79,Tue Apr 26 15:59:25 +0000 2022,-72.7,41.6,Just posted a photo @ Connecticut https://t.co/OBQvDJTnxp
1518983092584681472,ravensnest_,Tue Apr 26 15:59:25 +0000 2022,-84.3889,33.7566,"Just posted a photo @ Atlanta, Georgia https://t.co/Q9cWBXpgfq"
1518983094656774149,Nitromoose3,Tue Apr 26 15:59:25 +0000 2022,-75.285822,43.100519,Throwback! (Facebook said I posted it 7 years ago 🤷🏼‍♂️)#mcsoss #starwars #theforceawakens @McGintyStudios @McSoss… https://t.co/1BCcIc0VAR
1518983096879755265,Doubledahndan,Tue Apr 26 15:59:26 +0000 2022,-87.759533,41.708954,@dawudm32 @JohMorgan2 @raeamir95 @Pickswise Draymond came out and said he didn’t call him
1518983097227915265,DvdRbnsn,Tue Apr 26 15:59:26 +0000 2022,-73.9685415,40.780709,@edroso I like that they're getting their hope up.
1518983096938414080,EJGquinn_D4L,Tue Apr 26 15:59:26 +0000 2022,-81.6070845,41.0056315,"@jrnyluvr50 Some loser just DMd me and said hi , how much ? …. Fucking weirdo https://t.co/YtlescPOMk"
1518983097479487490,TaylorStoermer,Tue Apr 26 15:59:26 +0000 2022,-71.4218325,41.817084,And there are far too many historians — of the “Founders First” ilk — who are happy to aid and abet them. Their sub… https://t.co/2Wbpgievkp
1518983097802403840,SamuelM73714359,Tue Apr 26 15:59:26 +0000 2022,-115.14364,36.107858,Look at this... 👀 https://t.co/KIaEXmkoMg
1518983097034981382,marketingihs,Tue Apr 26 15:59:26 +0000 2022,-96.943017,32.877759,Irving High School Be a Tiger in the Business World Scholarship was award today to Jason Del Angel who plans on att… https://t.co/vcMW4d7FSA
1518983098909687808,Oldgriz64,Tue Apr 26 15:59:26 +0000 2022,-110.9155735,32.1893905,@MattGertz Fake news by the socialist/communist democrats !
1518983098968514560,_BrattyNatty,Tue Apr 26 15:59:26 +0000 2022,-79.380525,46.335477999999995,@IndignantMaple Yup. Totally agree. I'm a Jeepher for life 🙂
1518983099165589504,DeemWukong,Tue Apr 26 15:59:26 +0000 2022,-84.46133850000001,33.452588,??????? Lmfao
1518983099186565120,metrikk,Tue Apr 26 15:59:26 +0000 2022,-96.7617535,32.819858499999995,@WashTimes Is that bad?
1518983099551473664,BenjieBledsoe,Tue Apr 26 15:59:26 +0000 2022,-96.91961798,32.84616527,"I'm at Haggar University Center in Irving, TX https://t.co/2il3RsY3H5"
1518983099392139271,atKWMemorial,Tue Apr 26 15:59:26 +0000 2022,-95.9195292,30.1528581,We are looking for a buyer on 33346 Joseph Rd #Waller #TX  #realestate https://t.co/MNeujEN3CP https://t.co/YLrEvjpccW
1518983100126085120,jesterlavander,Tue Apr 26 15:59:27 +0000 2022,-83.1738665,32.6782075,@Cutiegold7 It’s #/emotionalandpresent sametjing as my username but I changed my profile picture to the same one as my Twitter one
1518983100117757956,ofchus,Tue Apr 26 15:59:27 +0000 2022,-83.6540795,32.848817499999996,@elonmusk “we are going to starting looking at the Defense industry” @RaytheonTech … “we will have this figured ou… https://t.co/bGI9weGpmn
